,game_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,results
63442,4094833,2023,29. Matchday,2024-04-24,1158,583,1,4,17.0,1.0,Régis Le Bris,Luis Enrique,Stade du Moustoir,16738.0,Marc Bollengier,3-4-2-1,4-3-3 Attacking,Football Club Lorient-Bretagne Sud,Paris Saint-Germain Football Club,1:4,domestic_league,-1
63443,4094834,2023,29. Matchday,2024-04-24,162,1082,1,0,2.0,4.0,Adi Hütter,Paulo Fonseca,Stade Louis-II,7069.0,Clément Turpin,4-4-2 double 6,4-3-3 Attacking,Association sportive de Monaco Football Club,Lille Olympique Sporting Club,1:0,domestic_league,1
63444,4094835,2023,29. Matchday,2024-04-14,1041,3911,4,3,7.0,3.0,Pierre Sage,Éric Roy,Groupama Stadium,47958.0,Mathieu Vernice,4-3-3 Attacking,4-2-3-1,Olympique Lyonnais,Stade brestois 29,4:3,domestic_league,1
63445,4094836,2023,29. Matchday,2024-04-14,3524,969,1,1,18.0,13.0,Pascal Gastien,Michel Der Zakarian,Stade Gabriel-Montpied,10174.0,Thomas Léonard,4-3-3 Attacking,4-2-3-1,Clermont Foot 63,Montpellier HSC,1:1,domestic_league,0
63446,4094837,2023,29. Matchday,2024-04-14,738,995,0,1,15.0,14.0,Luka Elsner,Antoine Kombouaré,Stade Océane,23021.0,Hakim Ben El Hadj,5-3-2,4-2-3-1,Le Havre Athletic Club,Football Club de Nantes,0:1,domestic_league,-1
63447,4094838,2023,29. Matchday,2024-04-12,347,826,2,1,16.0,6.0,László Bölöni,Franck Haise,Stade Saint-Symphorien,23002.0,Romain Lissorgue,4-1-4-1,3-4-2-1,Football Club de Metz,Racing Club de Lens,2:1,domestic_league,1
63448,4094839,2023,30. Matchday,2024-04-21,583,1041,4,1,1.0,9.0,Luis Enrique,Pierre Sage,Parc des Princes,47700.0,François Letexier,4-2-3-1,4-2-3-1,Paris Saint-Germain Football Club,Olympique Lyonnais,4:1,domestic_league,1
63449,4094840,2023,30. Matchday,2024-04-21,415,244,2,2,11.0,8.0,Carles Martínez,Jean-Louis Gasset,Stadium Municipal,29809.0,Clément Turpin,3-4-3,4-3-3 Attacking,Toulouse Football Club,Olympique de Marseille,2:2,domestic_league,0
63450,4094841,2023,30. Matchday,2024-04-21,1082,667,1,0,4.0,13.0,Paulo Fonseca,Patrick Vieira,Decathlon Arena-Stade Pierre-Mauroy,40381.0,Benoît Millot,4-2-3-1,3-4-3,Lille Olympique Sporting Club,Racing Club de Strasbourg Alsace,1:0,domestic_league,1
63451,4094842,2023,30. Matchday,2024-04-19,417,1158,3,0,5.0,17.0,Francesco Farioli,Régis Le Bris,Allianz Riviera,21067.0,Jérémy Stinat,4-3-3 Attacking,3-4-2-1,Olympique Gymnaste Club Nice Côte d'Azur,Football Club Lorient-Bretagne Sud,3:0,domestic_league,1
63452,4094843,2023,30. Matchday,2024-04-21,1421,969,1,2,10.0,12.0,Will Still,Michel Der Zakarian,Stade Auguste-Delaune,14183.0,Pierre Gaillouste,4-4-1-1,4-2-3-1,Stade Reims,Montpellier HSC,1:2,domestic_league,-1
63453,4094844,2023,30. Matchday,2024-04-20,826,3524,1,0,6.0,18.0,Franck Haise,Pascal Gastien,Stade Bollaert-Delelis,37495.0,Benoît Bastien,3-4-2-1,3-4-2-1,Racing Club de Lens,Clermont Foot 63,1:0,domestic_league,1
63454,4094845,2023,30. Matchday,2024-04-20,995,273,0,3,14.0,7.0,Antoine Kombouaré,Julien Stéphan,Stade de la Beaujoire,25433.0,Willy Delajod,4-3-3 Attacking,4-2-3-1,Football Club de Nantes,Stade Rennais Football Club,0:3,domestic_league,-1
63455,4094846,2023,30. Matchday,2024-04-21,738,347,0,1,16.0,15.0,Luka Elsner,László Bölöni,Stade Océane,21250.0,Marc Bollengier,4-2-3-1,4-5-1 flat,Le Havre Athletic Club,Football Club de Metz,0:1,domestic_league,-1
63456,4094847,2023,30. Matchday,2024-04-21,3911,162,0,2,3.0,2.0,Éric Roy,Adi Hütter,Stade Francis-Le Blé,14856.0,Ruddy Buquet,4-2-3-1,4-2-3-1,Stade brestois 29,Association sportive de Monaco Football Club,0:2,domestic_league,-1
63457,4094848,2023,31. Matchday,2024-04-27,583,738,3,3,1.0,15.0,Luis Enrique,Luka Elsner,Parc des Princes,47922.0,Willy Delajod,4-2-3-1,3-4-3,Paris Saint-Germain Football Club,Le Havre Athletic Club,3:3,domestic_league,0
63458,4094849,2023,31. Matchday,2024-04-28,667,417,1,3,13.0,5.0,Patrick Vieira,Francesco Farioli,Stade de la Meinau,25181.0,Thomas Léonard,3-4-3,4-3-3 Attacking,Racing Club de Strasbourg Alsace,Olympique Gymnaste Club Nice Côte d'Azur,1:3,domestic_league,-1
63459,4094850,2023,31. Matchday,2024-04-28,273,3911,4,5,9.0,3.0,Julien Stéphan,Éric Roy,Roazhon Park,28527.0,Benoît Bastien,4-4-2 double 6,4-2-3-1,Stade Rennais Football Club,Stade brestois 29,4:5,domestic_league,-1
63460,4094851,2023,31. Matchday,2024-04-28,244,826,2,1,7.0,6.0,Jean-Louis Gasset,Franck Haise,Orange Vélodrome,59490.0,Eric Wattellier,3-5-2,3-4-2-1,Olympique de Marseille,Racing Club de Lens,2:1,domestic_league,1
63461,4094852,2023,31. Matchday,2024-04-28,1158,415,1,2,17.0,10.0,Régis Le Bris,Carles Martínez,Stade du Moustoir,16125.0,Gaël Angoula,3-4-2-1,3-4-3,Football Club Lorient-Bretagne Sud,Toulouse Football Club,1:2,domestic_league,-1
63462,4094853,2023,31. Matchday,2024-04-28,1041,162,3,2,8.0,2.0,Pierre Sage,Adi Hütter,Groupama Stadium,55939.0,Bastien Dechepy,4-3-3 Attacking,4-4-2 double 6,Olympique Lyonnais,Association sportive de Monaco Football Club,3:2,domestic_league,1
63463,4094854,2023,31. Matchday,2024-04-28,3524,1421,4,1,18.0,11.0,Pascal Gastien,Will Still,Stade Gabriel-Montpied,8713.0,Florent Batta,4-2-3-1,4-3-3 Attacking,Clermont Foot 63,Stade Reims,4:1,domestic_league,1
63464,4094855,2023,31. Matchday,2024-04-28,347,1082,1,2,16.0,4.0,László Bölöni,Paulo Fonseca,Stade Saint-Symphorien,24720.0,Stéphanie Frappart,4-5-1 flat,4-2-3-1,Football Club de Metz,Lille Olympique Sporting Club,1:2,domestic_league,-1
63465,4094856,2023,31. Matchday,2024-04-26,969,995,1,1,12.0,14.0,Michel Der Zakarian,Antoine Kombouaré,Stade de la Mosson,17331.0,Jérémy Stinat,4-2-3-1,4-2-3-1,Montpellier HSC,Football Club de Nantes,1:1,domestic_league,0
63466,4094857,2023,32. Matchday,2024-05-03,415,969,1,2,12.0,11.0,Carles Martínez,Michel Der Zakarian,Stadium Municipal,24740.0,Marc Bollengier,4-3-3 Attacking,5-3-2,Toulouse Football Club,Montpellier HSC,1:2,domestic_league,-1
63467,4094858,2023,32. Matchday,2024-05-04,162,3524,4,1,2.0,18.0,Adi Hütter,Pascal Gastien,Stade Louis-II,7256.0,Hakim Ben El Hadj,4-4-2,4-2-3-1,Association sportive de Monaco Football Club,Clermont Foot 63,4:1,domestic_league,1
63468,4094859,2023,32. Matchday,2024-05-06,1082,1041,3,4,4.0,7.0,Paulo Fonseca,Pierre Sage,Decathlon Arena-Stade Pierre-Mauroy,45227.0,Benoît Bastien,4-2-3-1,4-3-3 Attacking,Lille Olympique Sporting Club,Olympique Lyonnais,3:4,domestic_league,-1
63469,4094860,2023,32. Matchday,2024-05-15,417,583,1,2,5.0,1.0,Francesco Farioli,Luis Enrique,Allianz Riviera,33818.0,Ruddy Buquet,4-3-3 Attacking,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,Paris Saint-Germain Football Club,1:2,domestic_league,-1
63470,4094861,2023,32. Matchday,2024-05-15,1421,244,1,0,10.0,9.0,Samba Diawara,Jean-Louis Gasset,Stade Auguste-Delaune,19020.0,Hakim Ben El Hadj,4-2-3-1,3-5-2 flat,Stade Reims,Olympique de Marseille,1:0,domestic_league,1
63471,4094862,2023,32. Matchday,2024-05-03,826,1158,2,0,6.0,17.0,Franck Haise,Régis Le Bris,Stade Bollaert-Delelis,37569.0,Jérémie Pignard,3-4-2-1,3-4-2-1,Racing Club de Lens,Football Club Lorient-Bretagne Sud,2:0,domestic_league,1
63472,4094863,2023,32. Matchday,2024-05-04,738,667,3,1,15.0,13.0,Luka Elsner,Patrick Vieira,Stade Océane,22293.0,Jérôme Brisard,4-2-3-1,3-4-3,Le Havre Athletic Club,Racing Club de Strasbourg Alsace,3:1,domestic_league,1
63473,4094864,2023,32. Matchday,2024-05-04,347,273,2,3,16.0,8.0,László Bölöni,Julien Stéphan,Stade Saint-Symphorien,23290.0,Ruddy Buquet,4-3-3 Attacking,4-4-2,Football Club de Metz,Stade Rennais Football Club,2:3,domestic_league,-1
63474,4094865,2023,32. Matchday,2024-05-04,3911,995,0,0,3.0,14.0,Éric Roy,Antoine Kombouaré,Stade Francis-Le Blé,15159.0,Clément Turpin,4-2-3-1,3-4-3,Stade brestois 29,Football Club de Nantes,0:0,domestic_league,0
63475,4094866,2023,33. Matchday,2024-05-12,583,415,1,3,1.0,11.0,Luis Enrique,Carles Martínez,Parc des Princes,47855.0,Florent Batta,4-3-3 Attacking,3-4-3,Paris Saint-Germain Football Club,Toulouse Football Club,1:3,domestic_league,-1
63476,4094867,2023,33. Matchday,2024-05-12,667,347,2,1,13.0,16.0,Patrick Vieira,László Bölöni,Stade de la Meinau,25686.0,François Letexier,4-3-3 Attacking,4-5-1 flat,Racing Club de Strasbourg Alsace,Football Club de Metz,2:1,domestic_league,1
63477,4094868,2023,33. Matchday,2024-05-12,273,826,1,1,9.0,6.0,Julien Stéphan,Franck Haise,Roazhon Park,28660.0,Benoît Millot,4-4-2,3-4-2-1,Stade Rennais Football Club,Racing Club de Lens,1:1,domestic_league,0
63478,4094869,2023,33. Matchday,2024-05-12,244,1158,3,1,8.0,17.0,Jean-Louis Gasset,Régis Le Bris,Orange Vélodrome,62082.0,Bastien Dechepy,3-4-3,5-4-1,Olympique de Marseille,Football Club Lorient-Bretagne Sud,3:1,domestic_league,1
63479,4094870,2023,33. Matchday,2024-05-10,417,738,1,0,5.0,15.0,Francesco Farioli,Luka Elsner,Allianz Riviera,24529.0,Benoît Bastien,4-3-3 Attacking,4-4-2,Olympique Gymnaste Club Nice Côte d'Azur,Le Havre Athletic Club,1:0,domestic_league,1
63480,4094871,2023,33. Matchday,2024-05-12,3524,1041,0,1,18.0,7.0,Pascal Gastien,Pierre Sage,Stade Gabriel-Montpied,10603.0,Pierre Gaillouste,4-2-3-1,4-3-3 Attacking,Clermont Foot 63,Olympique Lyonnais,0:1,domestic_league,-1
63481,4094872,2023,33. Matchday,2024-05-12,995,1082,1,2,14.0,3.0,Antoine Kombouaré,Paulo Fonseca,Stade de la Beaujoire,26529.0,Eric Wattellier,3-5-2 flat,4-2-3-1,Football Club de Nantes,Lille Olympique Sporting Club,1:2,domestic_league,-1
63482,4094873,2023,33. Matchday,2024-05-12,969,162,0,2,12.0,2.0,Michel Der Zakarian,Adi Hütter,Stade de la Mosson,14829.0,Stéphanie Frappart,4-2-3-1,3-1-4-2,Montpellier HSC,Association sportive de Monaco Football Club,0:2,domestic_league,-1
63483,4094874,2023,33. Matchday,2024-05-10,3911,1421,1,1,4.0,10.0,Éric Roy,Samba Diawara,Stade Francis-Le Blé,14623.0,Jérôme Brisard,4-2-3-1,4-2-3-1,Stade brestois 29,Stade Reims,1:1,domestic_league,0
63484,4094875,2023,34. Matchday,2024-05-19,415,3911,0,3,11.0,3.0,Carles Martínez,Éric Roy,Stadium Municipal,28885.0,Jérémie Pignard,3-4-3,4-3-1-2,Toulouse Football Club,Stade brestois 29,0:3,domestic_league,-1
63485,4094876,2023,34. Matchday,2024-05-19,1158,3524,5,0,17.0,18.0,Régis Le Bris,Pascal Gastien,Stade du Moustoir,16176.0,Clément Turpin,3-4-3,4-2-3-1,Football Club Lorient-Bretagne Sud,Clermont Foot 63,5:0,domestic_league,1
63486,4094877,2023,34. Matchday,2024-05-19,162,995,4,0,2.0,14.0,Adi Hütter,Antoine Kombouaré,Stade Louis-II,7343.0,Romain Lissorgue,4-4-2 double 6,4-4-1-1,Association sportive de Monaco Football Club,Football Club de Nantes,4:0,domestic_league,1
63487,4094878,2023,34. Matchday,2024-05-19,1082,417,2,2,4.0,5.0,Paulo Fonseca,Francesco Farioli,Decathlon Arena-Stade Pierre-Mauroy,45488.0,Willy Delajod,4-2-3-1,3-4-2-1,Lille Olympique Sporting Club,Olympique Gymnaste Club Nice Côte d'Azur,2:2,domestic_league,0
63488,4094879,2023,34. Matchday,2024-05-19,1041,667,2,1,6.0,13.0,Pierre Sage,Patrick Vieira,Groupama Stadium,57027.0,Eric Wattellier,4-3-3 Attacking,4-3-3 Attacking,Olympique Lyonnais,Racing Club de Strasbourg Alsace,2:1,domestic_league,1
63489,4094880,2023,34. Matchday,2024-05-19,1421,273,2,1,9.0,10.0,Samba Diawara,Julien Stéphan,Stade Auguste-Delaune,16077.0,Mathieu Vernice,4-3-3 Attacking,4-3-3 Attacking,Stade Reims,Stade Rennais Football Club,2:1,domestic_league,1
63490,4094881,2023,34. Matchday,2024-05-19,826,969,2,2,7.0,12.0,Franck Haise,Michel Der Zakarian,Stade Bollaert-Delelis,37433.0,Thomas Léonard,3-4-2-1,3-4-3,Racing Club de Lens,Montpellier HSC,2:2,domestic_league,0
63491,4094882,2023,34. Matchday,2024-05-19,738,244,1,2,15.0,8.0,Luka Elsner,Jean-Louis Gasset,Stade Océane,24050.0,Jérémy Stinat,4-2-3-1,4-4-2,Le Havre Athletic Club,Olympique de Marseille,1:2,domestic_league,-1
63492,4094883,2023,34. Matchday,2024-05-19,347,583,0,2,16.0,1.0,László Bölöni,Luis Enrique,Stade Saint-Symphorien,28455.0,Gaël Angoula,4-3-3 Attacking,4-3-3 Attacking,Football Club de Metz,Paris Saint-Germain Football Club,0:2,domestic_league,-1
69163,4363743,2024,1. Matchday,2024-08-17,3911,244,1,5,18.0,1.0,Éric Roy,Roberto De Zerbi,Stade Francis-Le Blé,14962.0,Benoît Bastien,4-3-3 Attacking,4-2-3-1,Stade brestois 29,Olympique de Marseille,1:5,domestic_league,-1
69164,4363744,2024,1. Matchday,2024-08-18,969,667,1,1,9.0,8.0,Michel Der Zakarian,Liam Rosenior,Stade de la Mosson,15706.0,Mathieu Vernice,4-2-3-1,3-4-2-1,Montpellier HSC,Racing Club de Strasbourg Alsace,1:1,domestic_league,0
69165,4363745,2024,1. Matchday,2024-08-18,1420,826,0,1,13.0,6.0,Alexandre Dujeux,Will Still,Stade Raymond-Kopa,14811.0,Thomas Léonard,3-4-3,3-4-1-2,Angers Sporting Club de l'Ouest,Racing Club de Lens,0:1,domestic_league,-1
69166,4363746,2024,1. Matchday,2024-08-18,415,995,0,0,10.0,11.0,Carles Martínez,Antoine Kombouaré,Stadium Municipal,25491.0,Jérémy Stinat,3-4-3,4-2-3-1,Toulouse Football Club,Football Club de Nantes,0:0,domestic_league,0
69167,4363747,2024,1. Matchday,2024-08-17,162,618,1,0,7.0,14.0,Adi Hütter,Olivier Dall'Oglio,Stade Louis-II,14250.0,Clément Turpin,4-4-2,4-1-4-1,Association sportive de Monaco Football Club,AS Saint-Étienne,1:0,domestic_league,1
69168,4363748,2024,1. Matchday,2024-08-17,1421,1082,0,2,15.0,4.0,Luka Elsner,Bruno Génésio,Stade Auguste-Delaune,14755.0,Eric Wattellier,4-3-3 Attacking,5-4-1,Stade Reims,Lille Olympique Sporting Club,0:2,domestic_league,-1
69169,4363749,2024,1. Matchday,2024-08-18,290,417,2,1,5.0,12.0,Christophe Pélissier,Franck Haise,Stade de l'Abbé-Deschamps,16354.0,Romain Lissorgue,4-4-2 double 6,3-4-3,Association de la Jeunesse auxerroise,Olympique Gymnaste Club Nice Côte d'Azur,2:1,domestic_league,1
69170,4363750,2024,1. Matchday,2024-08-16,738,583,1,4,16.0,2.0,Didier Digard,Luis Enrique,Stade Océane,23167.0,Willy Delajod,4-3-3 Attacking,4-3-3 Attacking,Le Havre Athletic Club,Paris Saint-Germain Football Club,1:4,domestic_league,-1
69171,4363751,2024,1. Matchday,2024-08-18,273,1041,3,0,3.0,17.0,Julien Stéphan,Pierre Sage,Roazhon Park,26026.0,Benoît Millot,4-3-1-2,4-3-3 Attacking,Stade Rennais Football Club,Olympique Lyonnais,3:0,domestic_league,1
69172,4363752,2024,2. Matchday,2024-08-23,583,969,6,0,1.0,14.0,Luis Enrique,Michel Der Zakarian,Parc des Princes,46583.0,Marc Bollengier,4-3-3 Attacking,5-3-2,Paris Saint-Germain Football Club,Montpellier HSC,6:0,domestic_league,1
69173,4363753,2024,2. Matchday,2024-08-25,667,273,3,1,6.0,8.0,Liam Rosenior,Julien Stéphan,Stade de la Meinau,19026.0,Eric Wattellier,3-4-2-1,4-3-1-2,Racing Club de Strasbourg Alsace,Stade Rennais Football Club,3:1,domestic_league,1
69174,4363754,2024,2. Matchday,2024-08-25,995,290,2,0,7.0,10.0,Antoine Kombouaré,Christophe Pélissier,Stade de la Beaujoire,31077.0,Gaël Angoula,4-2-3-1,4-2-3-1,Football Club de Nantes,Association de la Jeunesse auxerroise,2:0,domestic_league,1
69175,4363755,2024,2. Matchday,2024-08-24,618,738,0,2,16.0,9.0,Olivier Dall'Oglio,Didier Digard,Stade Geoffroy-Guichard,16958.0,Florent Batta,4-1-4-1,5-4-1,AS Saint-Étienne,Le Havre Athletic Club,0:2,domestic_league,-1
69176,4363756,2024,2. Matchday,2024-08-24,1082,1420,2,0,2.0,15.0,Bruno Génésio,Alexandre Dujeux,Decathlon Arena-Stade Pierre-Mauroy,36906.0,Abdelatif Kherradji,3-4-2-1,5-3-2,Lille Olympique Sporting Club,Angers Sporting Club de l'Ouest,2:0,domestic_league,1
69177,4363757,2024,2. Matchday,2024-08-25,417,415,1,1,12.0,11.0,Franck Haise,Carles Martínez,Allianz Riviera,21656.0,Bastien Dechepy,3-5-2 flat,3-4-3,Olympique Gymnaste Club Nice Côte d'Azur,Toulouse Football Club,1:1,domestic_league,0
69178,4363758,2024,2. Matchday,2024-08-25,826,3911,2,0,4.0,18.0,Will Still,Éric Roy,Stade Bollaert-Delelis,37435.0,Jérémie Pignard,3-4-1-2,4-3-3 Attacking,Racing Club de Lens,Stade brestois 29,2:0,domestic_league,1
69179,4363759,2024,2. Matchday,2024-08-24,1041,162,0,2,17.0,3.0,Pierre Sage,Adi Hütter,Groupama Stadium,54392.0,Stéphanie Frappart,4-2-3-1,4-2-3-1,Olympique Lyonnais,Association sportive de Monaco Football Club,0:2,domestic_league,-1
69180,4363760,2024,2. Matchday,2024-08-25,244,1421,2,2,5.0,13.0,Roberto De Zerbi,Luka Elsner,Orange Vélodrome,63841.0,Hakim Ben El Hadj,4-2-3-1,4-3-3 Attacking,Olympique de Marseille,Stade Reims,2:2,domestic_league,0
69181,4363761,2024,3. Matchday,2024-09-01,1082,583,1,3,6.0,1.0,Bruno Génésio,Luis Enrique,Decathlon Arena-Stade Pierre-Mauroy,45434.0,Benoît Bastien,3-4-3,4-3-3 Attacking,Lille Olympique Sporting Club,Paris Saint-Germain Football Club,1:3,domestic_league,-1
69182,4363762,2024,3. Matchday,2024-08-30,1041,667,4,3,14.0,9.0,Pierre Sage,Liam Rosenior,Groupama Stadium,43805.0,Thomas Léonard,,,Olympique Lyonnais,Racing Club de Strasbourg Alsace,4:3,domestic_league,1
69183,4363763,2024,3. Matchday,2024-08-31,3911,618,4,0,12.0,18.0,Éric Roy,Olivier Dall'Oglio,Stade Francis-Le Blé,14885.0,Gaël Angoula,4-3-3 Attacking,4-2-3-1,Stade brestois 29,AS Saint-Étienne,4:0,domestic_league,1
69184,4363764,2024,3. Matchday,2024-08-31,969,995,1,3,16.0,3.0,Michel Der Zakarian,Antoine Kombouaré,Stade de la Mosson,12107.0,Benoît Millot,4-2-3-1,4-2-3-1,Montpellier HSC,Football Club de Nantes,1:3,domestic_league,-1
69185,4363765,2024,3. Matchday,2024-09-01,1420,417,1,4,17.0,8.0,Alexandre Dujeux,Franck Haise,Stade Raymond-Kopa,9168.0,Jérémy Stinat,5-3-2,3-4-3,Angers Sporting Club de l'Ouest,Olympique Gymnaste Club Nice Côte d'Azur,1:4,domestic_league,-1
69186,4363766,2024,3. Matchday,2024-09-01,162,826,1,1,5.0,4.0,Adi Hütter,Will Still,Stade Louis-II,9030.0,Willy Delajod,,,Association sportive de Monaco Football Club,Racing Club de Lens,1:1,domestic_league,0
69187,4363767,2024,3. Matchday,2024-09-01,738,290,3,1,7.0,13.0,Didier Digard,Christophe Pélissier,Stade Océane,19715.0,Marc Bollengier,,,Le Havre Athletic Club,Association de la Jeunesse auxerroise,3:1,domestic_league,1
69188,4363768,2024,3. Matchday,2024-09-01,1421,273,2,1,10.0,11.0,Luka Elsner,Julien Stéphan,Stade Auguste-Delaune,12856.0,Mathieu Vernice,4-3-3 Attacking,4-4-2,Stade Reims,Stade Rennais Football Club,2:1,domestic_league,1
69189,4363769,2024,3. Matchday,2024-08-31,415,244,1,3,15.0,2.0,Carles Martínez,Roberto De Zerbi,Stadium Municipal,30107.0,Stéphanie Frappart,3-4-3,4-2-3-1,Toulouse Football Club,Olympique de Marseille,1:3,domestic_league,-1
69190,4363770,2024,4. Matchday,2024-09-14,290,162,0,3,15.0,3.0,Christophe Pélissier,Adi Hütter,Stade de l'Abbé-Deschamps,17045.0,Abdelatif Kherradji,5-3-2,4-2-3-1,Association de la Jeunesse auxerroise,Association sportive de Monaco Football Club,0:3,domestic_league,-1
69191,4363771,2024,4. Matchday,2024-09-15,273,969,3,0,7.0,18.0,Julien Stéphan,Michel Der Zakarian,Roazhon Park,27451.0,Jérémie Pignard,5-4-1,4-2-3-1,Stade Rennais Football Club,Montpellier HSC,3:0,domestic_league,1
69192,4363772,2024,4. Matchday,2024-09-15,826,1041,0,0,4.0,13.0,Will Still,Pierre Sage,Stade Bollaert-Delelis,38116.0,Bastien Dechepy,3-4-1-2,3-5-2 flat,Racing Club de Lens,Olympique Lyonnais,0:0,domestic_league,0
69193,4363773,2024,4. Matchday,2024-09-15,995,1421,1,2,5.0,6.0,Antoine Kombouaré,Luka Elsner,Stade de la Beaujoire,29811.0,Willy Delajod,4-2-3-1,4-3-3 Attacking,Football Club de Nantes,Stade Reims,1:2,domestic_league,-1
69194,4363774,2024,4. Matchday,2024-09-15,415,738,2,0,11.0,9.0,Carles Martínez,Didier Digard,Stadium Municipal,30097.0,Eric Wattellier,3-4-3,5-4-1,Toulouse Football Club,Le Havre Athletic Club,2:0,domestic_league,1
69195,4363775,2024,4. Matchday,2024-09-15,667,1420,1,1,10.0,17.0,Liam Rosenior,Alexandre Dujeux,Stade de la Meinau,19135.0,Hakim Ben El Hadj,3-4-2-1,4-2-3-1,Racing Club de Strasbourg Alsace,Angers Sporting Club de l'Ouest,1:1,domestic_league,0
69196,4363776,2024,4. Matchday,2024-09-13,618,1082,1,0,16.0,8.0,Olivier Dall'Oglio,Bruno Génésio,Stade Geoffroy-Guichard,22144.0,François Letexier,4-3-3 Attacking,5-4-1,AS Saint-Étienne,Lille Olympique Sporting Club,1:0,domestic_league,1
69197,4363777,2024,4. Matchday,2024-09-14,244,417,2,0,2.0,12.0,Roberto De Zerbi,Franck Haise,Orange Vélodrome,65803.0,Benoît Millot,4-2-3-1,3-4-3,Olympique de Marseille,Olympique Gymnaste Club Nice Côte d'Azur,2:0,domestic_league,1
69198,4363778,2024,4. Matchday,2024-09-14,583,3911,3,1,1.0,14.0,Luis Enrique,Éric Roy,Parc des Princes,47628.0,Clément Turpin,,,Paris Saint-Germain Football Club,Stade brestois 29,3:1,domestic_league,1
69199,4363779,2024,5. Matchday,2024-09-22,1041,244,2,3,14.0,2.0,Pierre Sage,Roberto De Zerbi,Groupama Stadium,53228.0,Benoît Bastien,3-5-2 flat,4-2-3-1,Olympique Lyonnais,Olympique de Marseille,2:3,domestic_league,-1
69200,4363780,2024,5. Matchday,2024-09-20,417,618,8,0,7.0,17.0,Franck Haise,Olivier Dall'Oglio,Allianz Riviera,30024.0,Thomas Léonard,3-4-3,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,AS Saint-Étienne,8:0,domestic_league,1
69201,4363781,2024,5. Matchday,2024-09-21,1421,583,1,1,6.0,1.0,Luka Elsner,Luis Enrique,Stade Auguste-Delaune,20220.0,Jérémie Pignard,,,Stade Reims,Paris Saint-Germain Football Club,1:1,domestic_league,0
69202,4363782,2024,5. Matchday,2024-09-22,3911,415,2,0,11.0,13.0,Éric Roy,Carles Martínez,Stade Francis-Le Blé,14580.0,Florent Batta,4-3-1-2,3-4-2-1,Stade brestois 29,Toulouse Football Club,2:0,domestic_league,1
69203,4363783,2024,5. Matchday,2024-09-22,1420,995,1,1,18.0,5.0,Alexandre Dujeux,Antoine Kombouaré,Stade Raymond-Kopa,16960.0,Mathieu Vernice,4-2-3-1,4-2-3-1,Angers Sporting Club de l'Ouest,Football Club de Nantes,1:1,domestic_league,0
69204,4363784,2024,5. Matchday,2024-09-22,969,290,3,2,15.0,16.0,Michel Der Zakarian,Christophe Pélissier,Stade de la Mosson,11643.0,Hakim Ben El Hadj,4-2-3-1,5-4-1,Montpellier HSC,Association de la Jeunesse auxerroise,3:2,domestic_league,1
69205,4363785,2024,5. Matchday,2024-09-21,1082,667,3,3,9.0,10.0,Bruno Génésio,Liam Rosenior,Decathlon Arena-Stade Pierre-Mauroy,39516.0,Jérôme Brisard,4-2-3-1,3-4-2-1,Lille Olympique Sporting Club,Racing Club de Strasbourg Alsace,3:3,domestic_league,0
69206,4363786,2024,5. Matchday,2024-09-21,273,826,1,1,8.0,4.0,Julien Stéphan,Will Still,Roazhon Park,28387.0,Jérémy Stinat,5-4-1,3-4-1-2,Stade Rennais Football Club,Racing Club de Lens,1:1,domestic_league,0
69207,4363787,2024,5. Matchday,2024-09-22,162,738,3,1,3.0,12.0,Adi Hütter,Didier Digard,Stade Louis-II,6349.0,Stéphanie Frappart,4-4-2,3-3-3-1,Association sportive de Monaco Football Club,Le Havre Athletic Club,3:1,domestic_league,1
69208,4363788,2024,6. Matchday,2024-09-29,667,244,1,0,8.0,3.0,Liam Rosenior,Roberto De Zerbi,Stade de la Meinau,19790.0,Willy Delajod,4-2-3-1,4-2-3-1,Racing Club de Strasbourg Alsace,Olympique de Marseille,1:0,domestic_league,1
69209,4363789,2024,6. Matchday,2024-09-27,583,273,3,1,1.0,10.0,Luis Enrique,Julien Stéphan,Parc des Princes,47582.0,Hakim Ben El Hadj,4-3-3 Attacking,5-4-1,Paris Saint-Germain Football Club,Stade Rennais Football Club,3:1,domestic_league,1
69210,4363790,2024,6. Matchday,2024-09-27,290,3911,3,0,12.0,13.0,Christophe Pélissier,Éric Roy,Stade de l'Abbé-Deschamps,15381.0,Jérémy Stinat,5-3-2,4-3-3 Attacking,Association de la Jeunesse auxerroise,Stade brestois 29,3:0,domestic_league,1
69211,4363791,2024,6. Matchday,2024-09-28,826,417,0,0,6.0,9.0,Will Still,Franck Haise,Stade Bollaert-Delelis,37301.0,François Letexier,3-4-1-2,3-4-3,Racing Club de Lens,Olympique Gymnaste Club Nice Côte d'Azur,0:0,domestic_league,0
69212,4363792,2024,6. Matchday,2024-09-29,995,618,2,2,7.0,17.0,Antoine Kombouaré,Olivier Dall'Oglio,Stade de la Beaujoire,34005.0,Abdelatif Kherradji,4-2-3-1,4-3-3 Attacking,Football Club de Nantes,AS Saint-Étienne,2:2,domestic_league,0
